"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id","username"
"1850477541229838796","Mon Oct 28 13:50:02 +0000 2024","0","@Telkomsel @Telkomsel Min cek DM donk sudah hampir seminggu ga di respon","1850897818845863981","","Telkomsel","in","Indonesia","0","1","0","https://x.com/ana_nha/status/1850897818845863981","187401641","ana_nha"
"1850477541229838796","Mon Oct 28 13:47:15 +0000 2024","0","@nemoooo_354 @nemoooo_354 Mohon ditunggu ya Kak. DM nya sudah kami terima dan sudah dibantu percepatan. Secepatnya pasti kami respon DM nya -Rai","1850897117969289376","","nemoooo_354","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850897117969289376","255409050","Telkomsel"
"1850477541229838796","Mon Oct 28 13:46:30 +0000 2024","0","@Telkomsel Dm ku ngapa belum di balas siiih","1850896930785857923","","Telkomsel","in","","0","0","0","https://x.com/nemoooo_354/status/1850896930785857923","1484169269235818501","nemoooo_354"
"1850896399178838301","Mon Oct 28 13:45:44 +0000 2024","0","@OmegaPenurut Lokasinya di daerah mana emang Kak? -Pange","1850896735243276528","","OmegaPenurut","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1850896735243276528","255409050","Telkomsel"
"1850896657271206105","Mon Oct 28 13:45:25 +0000 2024","0","kalo pascabayar @Telkomsel itu bayarnya tanggal berapa ya? terus yang paket 100k emang bisa nambah biaya?","1850896657271206105","","","in","","0","1","0","https://x.com/setengahhwaras/status/1850896657271206105","1672608896253587457","setengahhwaras"
"1850896546117931427","Mon Oct 28 13:44:59 +0000 2024","0","hybe bakar aja","1850896546117931427","","","in","","0","0","0","https://x.com/comradeweebs/status/1850896546117931427","1407929900749574145","comradeweebs"
"1850896495530344686","Mon Oct 28 13:44:47 +0000 2024","1","mff y moots tweet ak mara mara terus ggra telkomsel anjing ntar pindah dikomun marah marah deh ","1850896495530344686","","","in","masih dicari","0","4","0","https://x.com/slverqueenaa/status/1850896495530344686","1340654649892773889","slverqueenaa"
"1850895716748853351","Mon Oct 28 13:44:03 +0000 2024","0","@Telkomsel ah yang kemarin beli kuota youtube aja gadibales lagi malas -yawnnnttt","1850896312621031556","","Telkomsel","in","","0","1","0","https://x.com/yawnnnttt/status/1850896312621031556","1683096322470219779","yawnnnttt"
"1850895716748853351","Mon Oct 28 13:43:18 +0000 2024","0","@yawnnnttt Pange bantu cek coba jaringannya sini Kak Btw lokasi Kakak di daerah mana nih? -Pange","1850896122283511849","","yawnnnttt","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850896122283511849","255409050","Telkomsel"
"1850877436281737645","Mon Oct 28 13:42:57 +0000 2024","0","@Telkomsel maaf doang tindakan gada gws deh min","1850896037340426747","","Telkomsel","in","masih dicari","0","1","0","https://x.com/slverqueenaa/status/1850896037340426747","1340654649892773889","slverqueenaa"
"1850891328005222872","Mon Oct 28 13:42:42 +0000 2024","0","@badgalgezy @badgalgezy Siap Kak ditunggu ya. Pasti di bales kok DM dari Kakak. Tks -Ardhan","1850895972710428735","","badgalgezy","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850895972710428735","255409050","Telkomsel"
"1850895414855385256","Mon Oct 28 13:41:48 +0000 2024","0","@ebidupan Dari jam berapa emang kendalanya itu Kak? -Pange","1850895747551727728","","ebidupan","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850895747551727728","255409050","Telkomsel"
"1850877436281737645","Mon Oct 28 13:41:45 +0000 2024","0","@slverqueenaa @slverqueenaa Maaf banget Kak Aᥣᥣᥱ Darlan bantu biar DM-nya segera dibalas ya mohon ditunggu -Darlan","1850895734201254028","","slverqueenaa","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850895734201254028","255409050","Telkomsel"
"1850889566691160547","Mon Oct 28 13:41:28 +0000 2024","0","@Innsabrine @Innsabrine Jangan sedih dulu dong Kak huhu maaf ya. Sini Ardhan bantu benerin sinyalnya. Spill yuk nomor Hp tgl dan waktu kejadian lokasi detail (kel kec kota) serta nomor lain berkendala sama jika ada ke DM ya biar lebih privasi. Tks -Ardhan","1850895664194138126","","Innsabrine","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850895664194138126","255409050","Telkomsel"
"1850895571399352344","Mon Oct 28 13:41:06 +0000 2024","0","@Telkomsel kenapa jadi jelek banget sih jaringannya ","1850895571399352344","","Telkomsel","in","Bandung","0","1","0","https://x.com/AhnazWu/status/1850895571399352344","1973564496","AhnazWu"
"1850895414855385256","Mon Oct 28 13:40:29 +0000 2024","0","Tobat bgt gue indihome gangguan dan ga gerak cepet benerin. Si telkomsel bungul nih pang jaringan seuprit taik","1850895414855385256","","","in","Kaltim, Indonesia ","0","1","0","https://x.com/ebidupan/status/1850895414855385256","1028022036289880064","ebidupan"
"1850893724882182229","Mon Oct 28 13:40:20 +0000 2024","0","@novraimu Kira-kira dari jam berapa itu kendalanya Kak? -Pange","1850895377727393909","","novraimu","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850895377727393909","255409050","Telkomsel"
"1850893400268288430","Mon Oct 28 13:40:04 +0000 2024","0","@Telkomsel setiap daerah pasti kadang bisa kadang engga contoh saya di amplas.. pas lagi daerah padang bulan kadang sinyalnya ilang2. lokasi medan sumatera utara","1850895309611888906","","Telkomsel","in","Kota Medan, Sumatera Utara","0","1","0","https://x.com/namanyaaagwsuka/status/1850895309611888906","1423667489423069192","namanyaaagwsuka"
"1850887381504954696","Mon Oct 28 13:39:34 +0000 2024","0","@korbanwangi @korbanwangi Kak Meeya. Udah di cek dulu belum di aplikasi MyTelkomsel ada menu hot offer atau paket terbaik untukmu siapa tau ada yg sesuai dengan kebutuhan Kakak. Yuk eksplore lagi aplikasi MyTelkomsel. Sehat selalu -Ardhan","1850895184994996494","","korbanwangi","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850895184994996494","255409050","Telkomsel"
"1850751528505905326","Mon Oct 28 13:39:26 +0000 2024","0","@jechickin BANGET. plis inv lumayan 40rebu modal baik mbk sudah diss","1850895150865912314","","jechickin","in","Monas","0","1","0","https://x.com/biruBCA/status/1850895150865912314","2744847553","biruBCA"
"1850893400268288430","Mon Oct 28 13:38:56 +0000 2024","0","@Alukeradd Duhh.. Emang dari kapan jaringannya ga stabil Kak? -Pange","1850895025347186931","","Alukeradd","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850895025347186931","255409050","Telkomsel"
"1850893400268288430","Mon Oct 28 13:37:42 +0000 2024","0","@namanyaaagwsuka Lokasi kakak di daerah mana emang? Sini Pange bantu cek coba Kak -Pange","1850894713228009700","","namanyaaagwsuka","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850894713228009700","255409050","Telkomsel"
"1850890076173238671","Mon Oct 28 13:36:57 +0000 2024","0","@sanopsia @sanopsia Maaf ya Kak San. Rasya bantu cari solusi biar sinyal ada lagi. DM in nomor HP tgl kejadian sama lokasi detail yuk. Sehat selalu :) -Rasya","1850894527357420020","","sanopsia","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850894527357420020","255409050","Telkomsel"
"1850860951769362720","Mon Oct 28 13:36:51 +0000 2024","1","@Rininta_rin @Telkomsel Sama nih kak sampe kapan nunggu ini","1850894498894938121","","Rininta_rin","in","","0","2","0","https://x.com/Ptrydiw/status/1850894498894938121","1003173136391495681","Ptrydiw"
"1850877436281737645","Mon Oct 28 13:36:50 +0000 2024","0","@Telkomsel laporan udah masuk tapi masih nanya pembelian paket apa mangkannya respon noh jangan cuma nampung doang di dm","1850894496369971205","","Telkomsel","in","masih dicari","0","1","0","https://x.com/slverqueenaa/status/1850894496369971205","1340654649892773889","slverqueenaa"
"1850893238410056140","Mon Oct 28 13:36:33 +0000 2024","0","@twonynsvn Jaringannya bukan yang terkendala Kak? -Pange","1850894425452425608","","twonynsvn","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850894425452425608","255409050","Telkomsel"
"1834608576402436589","Mon Oct 28 13:36:03 +0000 2024","0","@karajagganim Cb liat ini @Telkomsel ","1850894298973348217","","karajagganim","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/orange_purple7/status/1850894298973348217","1312397524355829760","orange_purple7"
"1850877436281737645","Mon Oct 28 13:35:54 +0000 2024","0","@Telkomsel elu masih nanya kendala apa tadi? GUE UDAH DM ELUUU DARI KAPAN HARI GAPERNAH DIBUKA ANJENGG NANYA MULU LO BUKA DM NOHHHHH","1850894261723766886","","Telkomsel","in","masih dicari","0","1","0","https://x.com/slverqueenaa/status/1850894261723766886","1340654649892773889","slverqueenaa"
"1850893184089657527","Mon Oct 28 13:35:38 +0000 2024","0","@Telkomsel Dari pagi sampai sekarang","1850894195596386763","","Telkomsel","in","PA","0","1","0","https://x.com/kteiju/status/1850894195596386763","1419563289764274180","kteiju"
"1850893184089657527","Mon Oct 28 13:34:59 +0000 2024","0","@kteiju Waduh dari jam berapa jaringannya terkendala itu Kak? -Pange","1850894028742819903","","kteiju","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850894028742819903","255409050","Telkomsel"
"1850875281890033911","Mon Oct 28 13:34:23 +0000 2024","0","@Telkomsel ga disuru ngecek juga udah ngcek dm terus kocakkkk","1850893878905209142","","Telkomsel","in","masih dicari","0","0","0","https://x.com/slverqueenaa/status/1850893878905209142","1340654649892773889","slverqueenaa"
"1850477541229838796","Mon Oct 28 13:34:20 +0000 2024","0","@nemoooo_354 @nemoooo_354 Sama-sama Kak :) -Rasya","1850893865764659220","","nemoooo_354","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1850893865764659220","255409050","Telkomsel"
"1850892303206089115","Mon Oct 28 13:33:49 +0000 2024","0","@RElZALDY Lokasi detailnya di daerah mana Kak Reizaldy? Sini Pange bantu cek jaringannya coba Kak -Pange","1850893738404712643","","RElZALDY","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850893738404712643","255409050","Telkomsel"
"1850893724882182229","Mon Oct 28 13:33:46 +0000 2024","0","telkomsel lemot bngt ya ampunnn","1850893724882182229","","","in","Indonesia ","0","1","0","https://x.com/novraimu/status/1850893724882182229","1608880766678863873","novraimu"
"1850875198322495997","Mon Oct 28 13:33:36 +0000 2024","0","@Lagnezmo17 @Lagnezmo17 Siap Kak Leonardo. Jika ada yang ingin ditanyakan kembali bisa hubungi layanan Telkomsel kembali ya. Makasih -Chika","1850893682104524891","","Lagnezmo17","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850893682104524891","255409050","Telkomsel"
"1850888877999042848","Mon Oct 28 13:33:19 +0000 2024","0","@yasin_habib @yasin_habib Yah :( Maaf ya Kak Habib jadi gak nyaman nih. Ardhan bantu benerin jaringannya. Share yu nomor Hp tgl dan waktu kejadian lokasi detail (kel kec kota) serta nomor lain berkendala sama jika ada ke DM supaya dibantu cek dan data aman. Makasih -Ardhan","1850893612172882097","","yasin_habib","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850893612172882097","255409050","Telkomsel"
"1850866132452036678","Mon Oct 28 13:32:52 +0000 2024","0","@Telkomsel belum ada respon","1850893497676800369","","Telkomsel","in","","0","1","0","https://x.com/dagonyangmom/status/1850893497676800369","1650855921424408577","dagonyangmom"
"1850892299062112273","Mon Oct 28 13:32:40 +0000 2024","0","@ciitten_ Jaringannya atau sinyal Telkomsel-nya Kak Alice? -Pange","1850893448108446112","","ciitten_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850893448108446112","255409050","Telkomsel"
"1850877701290381703","Mon Oct 28 13:31:57 +0000 2024","0","@Sasirdy @Sasirdy Oke Kak. Rekan kami akan segera respon DM nya :) -Rasya","1850893268810445139","","Sasirdy","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850893268810445139","255409050","Telkomsel"
"1850893238410056140","Mon Oct 28 13:31:50 +0000 2024","0","ni telkomsel gw perhatiin ga udah udah nih error mulu:)","1850893238410056140","","","in","","0","1","0","https://x.com/twonynsvn/status/1850893238410056140","1794293869502513152","twonynsvn"
"1850891873692610887","Mon Oct 28 13:31:39 +0000 2024","0","@febri_frdnsyh Dari jam berapa sinyalnya ga stabil itu Kak? -Pange","1850893192390135980","","febri_frdnsyh","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850893192390135980","255409050","Telkomsel"
"1850893184089657527","Mon Oct 28 13:31:37 +0000 2024","0","Anjirr ini telkomsel lg error kah? Gue buka sosmed loading mulu ini aja x gambarnya kaga muncul","1850893184089657527","","","in","PA","0","1","0","https://x.com/kteiju/status/1850893184089657527","1419563289764274180","kteiju"
"1850477541229838796","Mon Oct 28 13:31:12 +0000 2024","0","@Telkomsel balas DM nya dong","1850893079299170776","","Telkomsel","in","","0","1","0","https://x.com/nemoooo_354/status/1850893079299170776","1484169269235818501","nemoooo_354"
"1850477541229838796","Mon Oct 28 13:30:39 +0000 2024","0","@Telkomsel min pliss lah","1850892941797318895","","Telkomsel","in","","0","1","0","https://x.com/nemoooo_354/status/1850892941797318895","1484169269235818501","nemoooo_354"
"1850891532737413353","Mon Oct 28 13:30:25 +0000 2024","0","@fjrdnp Maapin ya Kak Emang sinyalnya ga stabil dari jam berapa kak? -Pange","1850892883085463742","","fjrdnp","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850892883085463742","255409050","Telkomsel"
"1850884605295161613","Mon Oct 28 13:30:23 +0000 2024","0","@degarthought @degarthought Makasih konfirmnya Kak. Maaf ya boleh DM in juga nomor HP tgl kejadian sama nomor lain berkendala sama kalo ada yuk. Rasya bantu cari solusi b iar sinyal stabil lagi. Sehat selalu :) -Rasya","1850892870993203226","","degarthought","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1850892870993203226","255409050","Telkomsel"
"1850892778118467597","Mon Oct 28 13:30:00 +0000 2024","2","Pengen Netflix-an lebih hemat? Langganan aja paket Netflix dari Telkomsel. Cuma Rp65.000 udah bisa nonton puas sebulan penuh + dapetin kuota 2GB. Aktifkan di https://t.co/4NgC6q5TJI *S&amp;K berlaku #NetflixLebihIrit #NetflixPakePulsa https://t.co/W8ttn7rP3G","1850892778118467597","https://pbs.twimg.com/ext_tw_video_thumb/1850879916650504192/pu/img/KC7n--5f_uNTQusR.jpg","","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850892778118467597","255409050","Telkomsel"
"1850887287661638083","Mon Oct 28 13:29:45 +0000 2024","0","@xxpanjos @xxpanjos Malam Kak. Maaf tetap hati-hati ya Sabil cek nomor bukan resmi dari Telkomsel dan Sabil ikut prihatin kalo mengalami kerugian materi segera lapor ke pihak yang berwajib ya disarankan blokir nomor pada settingan HP dan tidak menginfokan data pribadi atau OTP ke","1850892711618056599","","xxpanjos","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850892711618056599","255409050","Telkomsel"
"1850891208090128852","Mon Oct 28 13:29:10 +0000 2024","0","@sunsunenthu1st Jaringan Telkomsel dan IndiHome-nya ga stabil sejak kapan emang Kak? -Pange","1850892566583296072","","sunsunenthu1st","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850892566583296072","255409050","Telkomsel"
"1850877701290381703","Mon Oct 28 13:10:07 +0000 2024","0","@JaehyunYoona @JaehyunYoona Makasih sudah lengkapi datanya di DM ya Kak. Selanjutnya kami bantu cek lebih lanjut kendalanya. Mohon ditunggu interaksi selanjutnya di DM ya -Rai","1850887771621380570","","JaehyunYoona","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850887771621380570","255409050","Telkomsel"
"1850887758480585211","Mon Oct 28 13:10:04 +0000 2024","0","paket kuota tsel murah Telkomsel pulsa juga ready yaa siniii! https://t.co/GNmJZx3pY7 #zonauang https://t.co/p0cEwucxZv","1850887758480585211","https://pbs.twimg.com/media/GaKYeQHbgAAAD4v.jpg","","in","","0","0","0","https://x.com/aindtyi/status/1850887758480585211","326801078","aindtyi"
"1850887708174057777","Mon Oct 28 13:09:52 +0000 2024","9","baru tau telkomsel bisa TF kuota","1850887708174057777","","","in","Bekasi","0","3","0","https://x.com/deltasufianti/status/1850887708174057777","1158471938","deltasufianti"
"1850477541229838796","Mon Oct 28 13:09:47 +0000 2024","0","@nemoooo_354 @nemoooo_354 Maaf DM-nya belum Kami balas Kak Darlan bantu biar DM-nya segera dibalas yah mohon ditunggu sebentar -Darlan","1850887689392021747","","nemoooo_354","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1850887689392021747","255409050","Telkomsel"
"1850884605295161613","Mon Oct 28 13:09:31 +0000 2024","0","@degarthought Depok manananya lokasi Kakak? Sini Pange bantu cek sinyalnya Kak -Pange","1850887623709175961","","degarthought","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850887623709175961","255409050","Telkomsel"
"1850878335704080839","Mon Oct 28 13:09:07 +0000 2024","0","@akoorphs @IndiHome @IndiHomeCare @akoorphs Baik Kak Akoor. Zidane udah follow up biar DMnya segera dicek dan dibantu kendalanya. Tungguin ya :) -Zidane","1850887519296217158","","akoorphs","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850887519296217158","255409050","Telkomsel"
"1850887515710071070","Mon Oct 28 13:09:06 +0000 2024","0","@Telkomsel gada promo lagi kah buat akuuuu","1850887515710071070","","Telkomsel","in","freetag","0","1","0","https://x.com/korbanwangi/status/1850887515710071070","1177714048873324544","korbanwangi"
"1850882970942578831","Mon Oct 28 13:08:17 +0000 2024","0","@yeidamb Dari jam berapa jaringannya ga stabil itu Kak Yed? -Pange","1850887312844185641","","yeidamb","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850887312844185641","255409050","Telkomsel"
"1850887287661638083","Mon Oct 28 13:08:11 +0000 2024","0","️GUYS HATI HATI BANGET !!! Gue nyaris kena tipu dari SMS yg mengatas namakan Tsel. Please @Telkomsel blokir nomor ini sebelum memakan banyak korban. https://t.co/zSIX22daPs","1850887287661638083","https://pbs.twimg.com/media/Ga-sJQRa4AAaUeL.jpg","","in","WORLD","0","1","0","https://x.com/xxpanjos/status/1850887287661638083","555908827","xxpanjos"
"1850477541229838796","Mon Oct 28 13:07:50 +0000 2024","0","@Telkomsel min gimana?","1850887198574592077","","Telkomsel","in","","0","1","0","https://x.com/nemoooo_354/status/1850887198574592077","1484169269235818501","nemoooo_354"
"1850887074641334422","Mon Oct 28 13:07:21 +0000 2024","0","Min @Telkomsel perasaan aku lg ga pake internet Telkomsel tp kok pulsanya berkurang deh? Aneh banget","1850887074641334422","","","in","","0","1","0","https://x.com/soonnugu/status/1850887074641334422","1274963999252082688","soonnugu"
"1850877436281737645","Mon Oct 28 13:06:59 +0000 2024","0","@slverqueenaa Kendala pembelian paket Telkomsel apa tadi Kak? Jangan khawatir ya Kak. Laporan Kakak udah masuk di DM kita ko. Kakak bisa cek secara berkala DM-nya ya Kak -Pange","1850886982391750758","","slverqueenaa","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1850886982391750758","255409050","Telkomsel"
"1850883205861343448","Mon Oct 28 13:06:49 +0000 2024","0","@zkaiilov3 @zkaiilov3 Error gimana nih Kak? Kalo Kakak merasa ada kendala dengan sinyal Telkomselnya silakan infoin nomor Telkomsel waktu kejadian lokasi lengkap dan sampel nomor Telkomsel lain yang berkendala sama jika ada ya -Rai","1850886940935262654","","zkaiilov3","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850886940935262654","255409050","Telkomsel"
"1850867968458252795","Mon Oct 28 13:05:56 +0000 2024","0","@cavabienoeles @yayaimutbgtt @cavabienoeles Hai maaf jadi ga nyaman Kak Noel. Chika bantu biar jaringan nya normal lagi ya. Yuk infoin nomor HP tanggal dan waktu kejadian ke DM agar data terjaga ya. Makasih -Chika","1850886718842630504","","cavabienoeles","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850886718842630504","255409050","Telkomsel"
"1850877436281737645","Mon Oct 28 13:04:56 +0000 2024","0","@yakinikuuuuy Emang ada kendala apa sama Telkomsel-nya Kak? -Pange","1850886468518211693","","yakinikuuuuy","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850886468518211693","255409050","Telkomsel"
"1850886357461447016","Mon Oct 28 13:04:30 +0000 2024","0","ini yg pas dimana ya ","1850886357461447016","","","in","150km","0","2","0","https://x.com/shotobabies/status/1850886357461447016","1806039874979733504","shotobabies"
"1850879871435915544","Mon Oct 28 13:03:19 +0000 2024","0","@fullofchocolate Maaf ya Kak Btw sinyalnya terkendala di daerah mana itu Kak? -Pange","1850886062501236823","","fullofchocolate","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850886062501236823","255409050","Telkomsel"
"1844024985519862259","Mon Oct 28 12:33:45 +0000 2024","0","@Telkomsel Modusnya selalu gini: komen akun resmi akan tindak lanjut - telepon dari CS tanya masalah dari awal - buka tiket komplain baru - closing tiket meski kendala blm sls - neverending repeat","1850878619280912801","","reversalchaos","in","Jakarta","0","0","0","https://x.com/reversalchaos/status/1850878619280912801","274443239","reversalchaos"
"1844024985519862259","Mon Oct 28 12:32:59 +0000 2024","0","Hari ke-28 dan belum ada itikad baik dari @Telkomsel untuk selesaikan masalah ini penganganan cust. nya pun buruk sekali; https://t.co/HGCigeFudf","1850878428918272400","https://pbs.twimg.com/media/Ga-kHbsboAAMmsp.jpg","reversalchaos","in","Jakarta","0","3","0","https://x.com/reversalchaos/status/1850878428918272400","274443239","reversalchaos"
"1850878395917414673","Mon Oct 28 12:32:51 +0000 2024","0","wtb kuota telkomsel murah #zonabu #zonauang","1850878395917414673","","","in","dump acc, rant acc","1","8","0","https://x.com/menghamster/status/1850878395917414673","1153659192286183424","menghamster"
"1850878347712368813","Mon Oct 28 12:32:40 +0000 2024","0","@Telkomsel min cek dm yaah","1850878347712368813","","Telkomsel","in","i’ve met lele & im happy","0","1","0","https://x.com/cryinoverchenle/status/1850878347712368813","1535446390410575872","cryinoverchenle"
"1850878335704080839","Mon Oct 28 12:32:37 +0000 2024","0","Komplain internet lambat dari jam 12 siang sampai jam 7 malem blm ada respon juga @IndiHome @IndiHomeCare @Telkomsel https://t.co/O65ilODtHB","1850878335704080839","https://pbs.twimg.com/media/Ga-kCRlbwAAHWVM.jpg","","in","Indonesia","0","1","0","https://x.com/akoorphs/status/1850878335704080839","85805406","akoorphs"
"1850860951769362720","Mon Oct 28 12:32:29 +0000 2024","1","@Ptrydiw @Telkomsel Iya sama. Sampe kapan ya... paketan habis","1850878300534509824","","Ptrydiw","in","Jawa Timur - Indonesia","0","1","0","https://x.com/Rininta_rin/status/1850878300534509824","124063292","Rininta_rin"
"1850876166208704884","Mon Oct 28 12:32:25 +0000 2024","0","@fullofchocolate @fullofchocolate Maaf jadi ganggu aktivitasnya ya Kak :( Udh dari kapan kendala koneksi internetnya Kak? Biar bisa dibantu pengecekan infoin ke DM nomor HP lokasi detail dan nomor Telkomsel lain yang berkendala sama jika ada -Frey","1850878283472355816","","fullofchocolate","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850878283472355816","255409050","Telkomsel"
"1850875909278151024","Mon Oct 28 12:32:16 +0000 2024","0","@appurukeeki @appurukeeki Malam Kak Rin. Mohon maaf bua kendala akses internetnya. Yuk infokan nomor HP lokasi (kel kec kota) jam kejadian sama nomor Telkomsel lain yang berkendala via DM biar dibantuin ya :) -Zidane","1850878246365413809","","appurukeeki","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850878246365413809","255409050","Telkomsel"
"1850875867037135284","Mon Oct 28 12:31:58 +0000 2024","0","@appurukeeki @appurukeeki Maaf Kak Rin Kendala internetnya akan kami bantu pengecekan terlebih dahulu ya. Yuk infoin nomor Telkomsel lokasi lengkap dan sampel nomor Telkomsel lain yang berkendala sama jika ada ke DM. Kami tunggu -Rai","1850878169903227191","","appurukeeki","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850878169903227191","255409050","Telkomsel"
"1850877986842820791","Mon Oct 28 12:31:14 +0000 2024","0","OPEN CONVERT X https://t.co/GFqAGUtRyZ ️ Telkomsel AXIS XL Indosat Tri/3 #zonauang #zonaba #zonajajan","1850877986842820791","","","in","Jawa Timur, Indonesia","0","0","0","https://x.com/juraganpulsay/status/1850877986842820791","1509636907","juraganpulsay"
"1850877701290381703","Mon Oct 28 12:30:06 +0000 2024","6","Yang suka live streaming wajib aktifin paket ini sih! Bikin streaming makin lancar dengan jaringan 5G super cepat dan juga hemat dengan harga Rp60 ribu kuotanya 50GB. Aktifin di MyTelkomsel atau ketik *363#. *Khusus Pembelian di Bali #TelkomselJuara5G https://t.co/Jx5dZKPjXZ","1850877701290381703","https://pbs.twimg.com/media/Ga-jZwWacAA_Is5.jpg","","in","Indonesia","0","5","0","https://x.com/Telkomsel/status/1850877701290381703","255409050","Telkomsel"
"1850874462255874383","Mon Oct 28 12:29:21 +0000 2024","0","@sashaagirlcat @sashaagirlcat Kak Sasha maaf ya. Sabil bantu agar jaringannya lancar yuk infoin nomor HP waktu kejadian dan nomor Telkomsel lain yang berkendala sama via DM makasih -Sabil","1850877513842807184","","sashaagirlcat","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850877513842807184","255409050","Telkomsel"
"1850877436281737645","Mon Oct 28 12:29:03 +0000 2024","1","anjingg gue beneran se emosi ini sama TELKOMSEL FAKKKKK","1850877436281737645","","","in","masih dicari","0","3","0","https://x.com/slverqueenaa/status/1850877436281737645","1340654649892773889","slverqueenaa"
"1850875281890033911","Mon Oct 28 12:28:19 +0000 2024","0","@Telkomsel nunggu mulu lo min gajelas","1850877251497435319","","slverqueenaa","in","masih dicari","0","1","0","https://x.com/slverqueenaa/status/1850877251497435319","1340654649892773889","slverqueenaa"
"1850875506092335214","Mon Oct 28 12:28:04 +0000 2024","0","@mr_ompusunggu @mr_ompusunggu Halo mohon maaf Kak Ompusunggu. Udah coba restart HP clear cache dan update aplikasi MyTelkomsel ke versi yang terbaru belum? Kalau masih sama yuk infoin nomor HP lokasi detail sama tanggal kejadiannya via DM biar dibantuin ya :) -Zidane","1850877189375541623","","mr_ompusunggu","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850877189375541623","255409050","Telkomsel"
"1850875909328527381","Mon Oct 28 12:27:29 +0000 2024","0","@appurukeeki Jaringannya ga stabil bukan Kak Rin? -Pange","1850877045523493371","","appurukeeki","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850877045523493371","255409050","Telkomsel"
"1850875281890033911","Mon Oct 28 12:27:15 +0000 2024","0","@Telkomsel DM dari jaman kapan aja gaperna dibales wkwkwk gimana mau ditindaklanjuti","1850876983531442496","","Telkomsel","in","masih dicari","0","2","0","https://x.com/slverqueenaa/status/1850876983531442496","1340654649892773889","slverqueenaa"
"1850876947850731755","Mon Oct 28 12:27:06 +0000 2024","0","open convert dm @embzunconvert cv pulsa ke e-wallet hanya menerima dr Indosat isat rate 0.84 xl axis rate 0.85 tsel telkomsel byu rate 0.8-0.82 ⭕ tolong baca s&amp;k di reply ya cv e-wallet ke e-wallet/bank dana gopay ovo spay premium/qris tag #zonauang jadi uang","1850876947850731755","","","in","akun promosi @embzunbackup","0","1","0","https://x.com/embzunbackup/status/1850876947850731755","1740692747097702400","embzunbackup"
"1850861278304059671","Mon Oct 28 12:26:27 +0000 2024","1","@pengwinningg GUE SAMPE BIKIN ESIM BUAT PAKETAN DOANG EMG TELKOMsel sinting","1850876782909563081","","pengwinningg","in","","0","1","0","https://x.com/kageyamean/status/1850876782909563081","1670444418128822272","kageyamean"
"1850876634792161460","Mon Oct 28 12:26:19 +0000 2024","0","saya coba beberapa kali dari sore gakbisa. mohon bantuannya @Telkomsel","1850876750676586858","","burnyfai","in","","0","1","0","https://x.com/burnyfai/status/1850876750676586858","1578537844683198465","burnyfai"
